CompteurTemps	Temps	Cx0	Cy0	
431	0.00043	-23.5386	-32.4172	
432	0.000431	-22.7944	-34.0134	
433	0.000432	-23.3353	-32.5785	
434	0.000433	-22.5315	-32.7182	
435	0.000434	-23.066	-33.232	
436	0.000435	-22.5234	-33.604	
437	0.000436	-22.561	-33.7568	
438	0.000437	-22.2771	-33.2172	
439	0.000438	-21.7483	-33.3108	
440	0.000439	-21.5968	-32.6039	
441	0.00044	-21.4961	-33.0409	
442	0.000441	-21.4018	-32.4466	
443	0.000442	-21.085	-33.3436	
444	0.000443	-23.1205	-32.7674	
445	0.000444	-21.5318	-33.3778	
446	0.000445	-22.3536	-32.9886	
447	0.000446	-23.9515	-31.127	
448	0.000447	-22.8464	-32.3478	
449	0.000448	-23.2993	-31.7478	
450	0.000449	-23.3041	-31.96	
451	0.00045	-21.7378	-33.1393	
452	0.000451	-21.4982	-32.9717	
453	0.000452	-22.5974	-32.9289	
454	0.000453	-21.2141	-33.2904	
455	0.000454	-23.3292	-31.9852	
456	0.000455	-22.3398	-32.3348	
457	0.000456	-21.4767	-32.2553	
458	0.000457	-24.1126	-30.2159	
459	0.000458	-21.3942	-33.0857	
460	0.000459	-22.0026	-32.5898	
461	0.00046	-22.3091	-32.3911	
462	0.000461	-22.1818	-31.7841	
463	0.000462	-22.9485	-31.7285	
464	0.000463	-21.2708	-32.3937	
465	0.000464	-22.0889	-32.5963	
466	0.000465	-21.411	-32.9757	
467	0.000466	-22.0807	-32.7931	
468	0.000467	-22.1488	-32.008	
469	0.000468	-22.1638	-32.0616	
470	0.000469	-21.2323	-32.5594	
471	0.00047	-22.6262	-32.5908	
472	0.000471	-21.6552	-33.7681	
473	0.000472	-21.8383	-33.2126	
474	0.000473	-22.7356	-32.2072	
475	0.000474	-22.4318	-32.3612	
476	0.000475	-21.5902	-31.9032	
477	0.000476	-21.5511	-32.1749	
478	0.000477	-20.7024	-32.712	
479	0.000478	-20.6294	-32.4384	
480	0.000479	-20.7238	-33.1095	
481	0.00048	-22.5999	-31.2214	
482	0.000481	-21.9153	-32.3017	
483	0.000482	-21.5322	-32.8365	
484	0.000483	-21.5477	-32.2433	
485	0.000484	-20.8895	-32.7873	
486	0.000485	-22.4839	-31.6855	
487	0.000486	-22.3423	-32.4579	
488	0.000487	-21.68	-32.9326	
489	0.000488	-21.4963	-32.7559	
490	0.000489	-21.3192	-33.6185	
491	0.00049	-20.4891	-34.1483	
492	0.000491	-21.973	-33.0132	
493	0.000492	-22.9847	-32.4557	
494	0.000493	-21.6609	-34.3064	
495	0.000494	-21.2579	-33.5394	
496	0.000495	-21.7947	-33.707	
497	0.000496	-20.8903	-33.793	
498	0.000497	-19.8057	-33.8359	
499	0.000498	-19.8405	-33.1485	
500	0.000499	-20.3843	-33.2429	
501	0.0005	-20.7954	-32.8302	
502	0.000501	-19.8612	-33.4133	
503	0.000502	-20.7842	-32.8621	
504	0.000503	-21.2888	-32.8639	
505	0.000504	-21.3846	-33.6493	
506	0.000505	-20.9423	-33.7805	
507	0.000506	-21.2152	-33.2803	
508	0.000507	-21.7212	-34.5024	
509	0.000508	-20.7289	-34.7433	
510	0.000509	-21.2401	-33.5502	
511	0.00051	-21.4825	-33.542	
512	0.000511	-20.9734	-34.329	
513	0.000512	-21.0358	-34.9154	
514	0.000513	-20.1904	-35.3163	
515	0.000514	-20.5681	-34.135	
516	0.000515	-20.6546	-33.3901	
517	0.000516	-20.5112	-33.3106	
518	0.000517	-20.1064	-33.8979	
519	0.000518	-21.0722	-32.6815	
520	0.000519	-20.7324	-33.798	
521	0.00052	-20.9144	-34.4256	
522	0.000521	-20.5668	-34.2234	
523	0.000522	-20.7065	-34.9075	
524	0.000523	-21.0335	-33.3387	
525	0.000524	-20.5335	-33.8926	
526	0.000525	-21.6484	-33.7223	
527	0.000526	-21.101	-33.6074	
528	0.000527	-20.103	-34.0448	
529	0.000528	-21.1433	-33.8656	
530	0.000529	-20.8882	-33.9546	
531	0.00053	-19.6171	-35.032	
532	0.000531	-21.4108	-33.5423	
533	0.000532	-20.6081	-33.0514	
534	0.000533	-21.4784	-32.9184	
535	0.000534	-20.9916	-34.2478	
536	0.000535	-20.0836	-34.1146	
537	0.000536	-20.4759	-34.4556	
538	0.000537	-20.9241	-34.4819	
539	0.000538	-20.3051	-34.609	
540	0.000539	-20.9997	-34.1773	
541	0.00054	-19.6862	-34.658	
542	0.000541	-20.8419	-33.753	
543	0.000542	-20.9249	-32.7564	
544	0.000543	-19.7954	-34.3339	
545	0.000544	-21.1157	-33.3285	
546	0.000545	-21.3551	-33.3211	
547	0.000546	-21.0085	-34.327	
548	0.000547	-21.0804	-34.4479	
549	0.000548	-20.7158	-33.829	
550	0.000549	-20.3529	-34.4111	
551	0.00055	-19.4551	-33.9122	
552	0.000551	-20.5596	-33.5373	
553	0.000552	-19.8527	-33.898	
554	0.000553	-19.8067	-33.7361	
555	0.000554	-19.3425	-33.7175	
556	0.000555	-19.9092	-33.4148	
557	0.000556	-19.6928	-34.42	
558	0.000557	-19.8373	-33.4734	
559	0.000558	-20.301	-32.2392	
560	0.000559	-20.2656	-33.3263	
561	0.00056	-19.704	-32.9938	
562	0.000561	-19.2519	-32.8259	
563	0.000562	-20.1456	-32.8451	
564	0.000563	-20.2544	-32.7062	
565	0.000564	-19.3216	-31.684	
566	0.000565	-19.013	-31.6698	
567	0.000566	-20.3568	-31.1606	
568	0.000567	-19.7294	-32.7533	
569	0.000568	-19.4093	-33.2109	
570	0.000569	-20.1005	-32.5429	
571	0.00057	-19.8909	-31.7667	
572	0.000571	-18.921	-31.5668	
573	0.000572	-18.3304	-32.1699	
574	0.000573	-20.049	-29.9611	
575	0.000574	-20.8163	-30.7137	
576	0.000575	-19.0768	-32.3255	
577	0.000576	-20.6535	-31.1199	
578	0.000577	-20.9507	-31.1478	
579	0.000578	-19.9483	-31.2782	
580	0.000579	-21.5565	-30.8475	
581	0.00058	-20.2874	-31.1756	
582	0.000581	-19.3634	-31.4678	
583	0.000582	-19.7205	-31.0172	
584	0.000583	-20.1083	-29.732	
585	0.000584	-19.4896	-30.9197	
586	0.000585	-18.7103	-31.0914	
587	0.000586	-19.8381	-31.0881	
588	0.000587	-19.7262	-31.2935	
589	0.000588	-19.2748	-30.0175	
590	0.000589	-19.7656	-29.9508	
591	0.00059	-19.2899	-29.7599	
592	0.000591	-20.4514	-30.306	
593	0.000592	-20.7177	-30.1148	
594	0.000593	-20.6561	-29.6747	
595	0.000594	-19.4838	-29.6914	
596	0.000595	-20.7619	-30.8216	
597	0.000596	-22.2391	-28.9935	
598	0.000597	-20.3686	-30.6946	
599	0.000598	-19.7503	-30.1274	
600	0.000599	-20.9836	-30.6783	
601	0.0006	-20.8224	-30.2677	
602	0.000601	-21.6887	-29.7527	
603	0.000602	-19.8858	-30.6748	
604	0.000603	-20.4881	-30.1835	
605	0.000604	-21.1091	-29.6988	
606	0.000605	-20.622	-31.1507	
607	0.000606	-21.2132	-30.3851	
608	0.000607	-21.7168	-30.4731	
