CompteurTemps	Temps	Cx0	Cy0	
304	0.000303	-0.984807	-2.87655	
305	0.000304	-0.896573	-2.95068	
306	0.000305	-1.05283	-2.8858	
307	0.000306	-0.9476	-2.81337	
308	0.000307	-0.993497	-2.79277	
309	0.000308	-1.06063	-2.80262	
310	0.000309	-1.02635	-2.82705	
311	0.00031	-1.31311	-2.69069	
312	0.000311	-0.985481	-2.95197	
313	0.000312	-0.837216	-3.03457	
314	0.000313	-1.00759	-2.9117	
315	0.000314	-0.937385	-3.00687	
316	0.000315	-1.15167	-2.86332	
317	0.000316	-1.00879	-2.99479	
318	0.000317	-1.04322	-3.02066	
319	0.000318	-1.34988	-2.85135	
320	0.000319	-1.11603	-3.10229	
321	0.00032	-1.09762	-3.04326	
322	0.000321	-1.11192	-3.03446	
323	0.000322	-1.04008	-3.08209	
324	0.000323	-0.96283	-3.05736	
325	0.000324	-0.990192	-3.09712	
326	0.000325	-1.05175	-2.94913	
327	0.000326	-1.11994	-2.94078	
328	0.000327	-1.04493	-2.93503	
329	0.000328	-1.0451	-2.93883	
330	0.000329	-1.02662	-3.01961	
331	0.00033	-1.32624	-2.9734	
332	0.000331	-1.1933	-3.17282	
333	0.000332	-1.09841	-3.19328	
334	0.000333	-1.03477	-3.1236	
335	0.000334	-0.977731	-3.14152	
336	0.000335	-0.909816	-3.16331	
337	0.000336	-1.17317	-2.98137	
338	0.000337	-1.0585	-2.97927	
339	0.000338	-1.11028	-2.99514	
340	0.000339	-0.933766	-3.08615	
341	0.00034	-1.0009	-3.05481	
342	0.000341	-0.919729	-3.01489	
343	0.000342	-1.04515	-2.92299	
344	0.000343	-0.907213	-3.06471	
345	0.000344	-0.912758	-3.0657	
346	0.000345	-1.1484	-2.90178	
347	0.000346	-0.984351	-3.03393	
348	0.000347	-1.14825	-2.98995	
349	0.000348	-1.17999	-2.99084	
350	0.000349	-0.816251	-3.15911	
351	0.00035	-1.18708	-2.87156	
352	0.000351	-1.10463	-2.99444	
353	0.000352	-0.922538	-3.13985	
354	0.000353	-1.17247	-2.97901	
355	0.000354	-1.05154	-3.03333	
356	0.000355	-0.891174	-3.1285	
357	0.000356	-1.3672	-2.80663	
358	0.000357	-1.00976	-3.23793	
359	0.000358	-1.30974	-2.94404	
360	0.000359	-1.053	-3.1295	
361	0.00036	-1.03878	-3.08017	
362	0.000361	-0.954245	-3.08998	
363	0.000362	-1.0038	-3.03698	
364	0.000363	-1.01837	-3.03678	
365	0.000364	-1.03922	-2.92267	
366	0.000365	-0.953844	-3.02751	
367	0.000366	-0.860429	-3.0815	
368	0.000367	-0.913761	-3.03742	
369	0.000368	-0.852926	-3.03095	
370	0.000369	-0.941989	-3.03551	
371	0.00037	-1.02588	-2.92861	
372	0.000371	-1.071	-2.95471	
373	0.000372	-1.03669	-3.08255	
374	0.000373	-0.959588	-3.10576	
375	0.000374	-0.88204	-3.15842	
376	0.000375	-0.999444	-3.07593	
377	0.000376	-1.00672	-3.09968	
378	0.000377	-1.01905	-3.03924	
379	0.000378	-1.10818	-3.00021	
380	0.000379	-0.96655	-3.10639	
381	0.00038	-0.824988	-3.17394	
382	0.000381	-0.891723	-3.16415	
383	0.000382	-1.0711	-3.08997	
384	0.000383	-1.10665	-3.00707	
385	0.000384	-1.12132	-2.98876	
